Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Assignment-1,forge.game.ability.effects,ProtectAllEffect,getStackDescription,12,3,1
Assignment-1,forge.game.ability.effects,ProtectAllEffect,resolve,74,17,1
Assignment-1,forge.game.ability.effects,ProtectAllEffect,run,6,2,0
Assignment-1,forge.game.ability.effects,ProtectAllEffect,run,3,1,0
Assignment-1,forge.game.ability.effects,UnattachAllEffect,handleUnattachment,5,2,2
Assignment-1,forge.game.ability.effects,UnattachAllEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,UnattachAllEffect,resolve,17,5,1
Assignment-1,forge.game.ability.effects,LifeExchangeEffect,getStackDescription,15,3,1
Assignment-1,forge.game.ability.effects,LifeExchangeEffect,resolve,43,8,1
Assignment-1,forge.game.ability.effects,MustBlockEffect,resolve,64,12,1
Assignment-1,forge.game.ability.effects,MustBlockEffect,run,5,2,0
Assignment-1,forge.game.ability.effects,MustBlockEffect,getStackDescription,21,4,1
Assignment-1,forge.game.ability.effects,DiscardEffect,getStackDescription,81,18,1
Assignment-1,forge.game.ability.effects,DiscardEffect,resolve,122,30,1
Assignment-1,forge.game.ability.effects,RadiationEffect,resolve,17,4,1
Assignment-1,forge.game.ability.effects,HauntEffect,resolve,22,5,1
Assignment-1,forge.game.ability.effects,LifeExchangeVariantEffect,getStackDescription,10,1,1
Assignment-1,forge.game.ability.effects,LifeExchangeVariantEffect,resolve,49,8,1
Assignment-1,forge.game.ability.effects,CloakEffect,getDefaultMessage,3,1,0
Assignment-1,forge.game.ability.effects,CloakEffect,internalEffect,11,3,4
Assignment-1,forge.game.ability.effects,AnimateEffect,resolve,137,35,1
Assignment-1,forge.game.ability.effects,AnimateEffect,getStackDescription,133,32,1
Assignment-1,forge.game.ability.effects,DrawEffect,getStackDescription,25,5,1
Assignment-1,forge.game.ability.effects,DrawEffect,resolve,38,10,1
Assignment-1,forge.game.ability.effects,ManifestBaseEffect,resolve,7,2,1
Assignment-1,forge.game.ability.effects,ManifestBaseEffect,manifestLoop,60,13,3
Assignment-1,forge.game.ability.effects,ManifestBaseEffect,getDefaultMessage,0,1,0
Assignment-1,forge.game.ability.effects,ManifestBaseEffect,internalEffect,0,1,4
Assignment-1,forge.game.ability.effects,DestroyEffect,getStackDescription,18,4,1
Assignment-1,forge.game.ability.effects,DestroyEffect,resolve,29,7,1
Assignment-1,forge.game.ability.effects,DestroyEffect,internalDestroy,18,4,4
Assignment-1,forge.game.ability.effects,PermanentEffect,resolve,17,3,1
Assignment-1,forge.game.ability.effects,CopySpellAbilityEffect,getStackDescription,21,5,1
Assignment-1,forge.game.ability.effects,CopySpellAbilityEffect,resolve,132,32,1
Assignment-1,forge.game.ability.effects,CopySpellAbilityEffect,changeToLegalTarget,11,3,3
Assignment-1,forge.game.ability.effects,CopySpellAbilityEffect,resetFirstTargetOnCopy,7,2,3
Assignment-1,forge.game.ability.effects,CopySpellAbilityEffect,getTargetedSA,9,3,1
Assignment-1,forge.game.ability.effects,PhasesEffect,getStackDescription,7,1,1
Assignment-1,forge.game.ability.effects,PhasesEffect,resolve,82,20,1
Assignment-1,forge.game.ability.effects,HeistEffect,resolve,34,6,1
Assignment-1,forge.game.ability.effects,RunChaosEffect,resolve,21,6,1
Assignment-1,forge.game.ability.effects,ExploreEffect,getStackDescription,9,1,1
Assignment-1,forge.game.ability.effects,ExploreEffect,resolve,44,10,1
Assignment-1,forge.game.ability.effects,AnimateEffectBase,doAnimate,161,35,16
Assignment-1,forge.game.ability.effects,AnimateEffectBase,run,7,1,0
Assignment-1,forge.game.ability.effects,AnimateEffectBase,resolve,3,1,0
Assignment-1,forge.game.ability.effects,AnimateEffectBase,getDescription,3,1,0
Assignment-1,forge.game.ability.effects,AnimateEffectBase,doUnanimate,9,1,2
Assignment-1,forge.game.ability.effects,AnimateEffectBase,handleColors,11,2,5
Assignment-1,forge.game.ability.effects,SacrificeAllEffect,getStackDescription,18,3,1
Assignment-1,forge.game.ability.effects,SacrificeAllEffect,resolve,43,10,1
Assignment-1,forge.game.ability.effects,ChaosEnsuesEffect,resolve,39,11,1
Assignment-1,forge.game.ability.effects,VillainousChoiceEffect,resolve,18,4,1
Assignment-1,forge.game.ability.effects,TapOrUntapAllEffect,getStackDescription,12,2,1
Assignment-1,forge.game.ability.effects,TapOrUntapAllEffect,resolve,53,12,1
Assignment-1,forge.game.ability.effects,EndTurnEffect,resolve,21,3,1
Assignment-1,forge.game.ability.effects,EndTurnEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,PoisonEffect,resolve,18,4,1
Assignment-1,forge.game.ability.effects,PoisonEffect,getStackDescription,14,2,1
Assignment-1,forge.game.ability.effects,AbandonEffect,resolve,16,3,1
Assignment-1,forge.game.ability.effects,CounterEffect,getStackDescription,21,5,1
Assignment-1,forge.game.ability.effects,CounterEffect,resolve,45,14,1
Assignment-1,forge.game.ability.effects,CounterEffect,checkForConditionWouldDestroy,14,4,2
Assignment-1,forge.game.ability.effects,CounterEffect,checkSingleSAForConditionWouldDestroy,74,18,2
Assignment-1,forge.game.ability.effects,CounterEffect,removeFromStack,67,14,4
Assignment-1,forge.game.ability.effects,ChangeCombatantsEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,ChangeCombatantsEffect,resolve,32,9,1
Assignment-1,forge.game.ability.effects,ActivateAbilityEffect,getStackDescription,10,1,1
Assignment-1,forge.game.ability.effects,ActivateAbilityEffect,resolve,20,6,1
Assignment-1,forge.game.ability.effects,PermanentNoncreatureEffect,getStackDescription,4,1,1
Assignment-1,forge.game.ability.effects,ChooseGenericEffect,getStackDescription,7,1,1
Assignment-1,forge.game.ability.effects,ChooseGenericEffect,resolve,112,30,1
Assignment-1,forge.game.ability.effects,RollPlanarDiceEffect,resolve,14,3,1
Assignment-1,forge.game.ability.effects,BalanceEffect,resolve,35,6,1
Assignment-1,forge.game.ability.effects,MillEffect,resolve,37,9,1
Assignment-1,forge.game.ability.effects,MillEffect,getStackDescription,38,6,1
Assignment-1,forge.game.ability.effects,PlayEffect,getStackDescription,28,6,1
Assignment-1,forge.game.ability.effects,PlayEffect,resolve,338,84,1
Assignment-1,forge.game.ability.effects,PlayEffect,addReplaceGraveyardEffect,21,2,5
Assignment-1,forge.game.ability.effects,PlayEffect,addIllusionaryMaskReplace,21,2,2
Assignment-1,forge.game.ability.effects,LifeLoseEffect,getStackDescription,16,2,1
Assignment-1,forge.game.ability.effects,LifeLoseEffect,resolve,20,5,1
Assignment-1,forge.game.ability.effects,DamagePreventEffect,getStackDescription,41,9,1
Assignment-1,forge.game.ability.effects,DamagePreventEffect,resolve,39,11,1
Assignment-1,forge.game.ability.effects,DamagePreventEffect,addPreventNextDamage,58,9,3
Assignment-1,forge.game.ability.effects,DamagePreventEffect,run,7,2,0
Assignment-1,forge.game.ability.effects,ChooseEvenOddEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,ChooseEvenOddEffect,resolve,14,4,1
Assignment-1,forge.game.ability.effects,MakeCardEffect,resolve,181,42,1
Assignment-1,forge.game.ability.effects,MakeCardEffect,parseFaces,10,3,2
Assignment-1,forge.game.ability.effects,MakeCardEffect,finishMaking,6,4,3
Assignment-1,forge.game.ability.effects,CharmEffect,makePossibleOptions,23,6,1
Assignment-1,forge.game.ability.effects,CharmEffect,makeFormatedDescription,3,1,1
Assignment-1,forge.game.ability.effects,CharmEffect,makeFormatedDescription,130,32,2
Assignment-1,forge.game.ability.effects,CharmEffect,resolve,2,1,1
Assignment-1,forge.game.ability.effects,CharmEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,CharmEffect,makeChoices,42,9,1
Assignment-1,forge.game.ability.effects,CharmEffect,chainAbilities,13,4,2
Assignment-1,forge.game.ability.effects,ReorderZoneEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,ReorderZoneEffect,resolve,18,4,1
Assignment-1,forge.game.ability.effects,CamouflageEffect,randomizeBlockers,24,7,6
Assignment-1,forge.game.ability.effects,CamouflageEffect,resolve,44,9,1
Assignment-1,forge.game.ability.effects,ZoneExchangeEffect,getStackDescription,10,2,1
Assignment-1,forge.game.ability.effects,ZoneExchangeEffect,resolve,61,11,1
Assignment-1,forge.game.ability.effects,AscendEffect,getStackDescription,9,1,1
Assignment-1,forge.game.ability.effects,AscendEffect,resolve,10,4,1
Assignment-1,forge.game.ability.effects,CleanUpEffect,resolve,52,15,1
Assignment-1,forge.game.ability.effects,CleanUpEffect,logOutput,31,7,2
Assignment-1,forge.game.ability.effects,SetStateEffect,getStackDescription,20,4,1
Assignment-1,forge.game.ability.effects,SetStateEffect,resolve,157,39,1
Assignment-1,forge.game.ability.effects,BlankLineEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,BlankLineEffect,resolve,2,1,1
Assignment-1,forge.game.ability.effects,MutateEffect,resolve,46,7,1
Assignment-1,forge.game.ability.effects,ImmediateTriggerEffect,getStackDescription,9,3,1
Assignment-1,forge.game.ability.effects,ImmediateTriggerEffect,resolve,37,10,1
Assignment-1,forge.game.ability.effects,MeldEffect,resolve,50,9,1
Assignment-1,forge.game.ability.effects,DamageResolveEffect,DamageResolveEffect,2,1,0
Assignment-1,forge.game.ability.effects,DamageResolveEffect,resolve,7,1,1
Assignment-1,forge.game.ability.effects,DamageResolveEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,RingTemptsYouEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,RingTemptsYouEffect,resolve,27,4,1
Assignment-1,forge.game.ability.effects,RingTemptsYouEffect,run,5,2,0
Assignment-1,forge.game.ability.effects,DiscoverEffect,getStackDescription,5,1,1
Assignment-1,forge.game.ability.effects,DiscoverEffect,resolve,79,17,1
Assignment-1,forge.game.ability.effects,DiscoverEffect,changeZone,24,6,4
Assignment-1,forge.game.ability.effects,ChangeZoneResolveEffect,ChangeZoneResolveEffect,2,1,0
Assignment-1,forge.game.ability.effects,ChangeZoneResolveEffect,resolve,8,2,1
Assignment-1,forge.game.ability.effects,ChangeZoneResolveEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,ManifestDreadEffect,manifestLoop,24,5,3
Assignment-1,forge.game.ability.effects,IntensifyEffect,getStackDescription,8,1,1
Assignment-1,forge.game.ability.effects,IntensifyEffect,resolve,14,3,1
Assignment-1,forge.game.ability.effects,InternalRadiationEffect,resolve,25,4,1
Assignment-1,forge.game.ability.effects,CountersPutOrRemoveEffect,getStackDescription,18,3,1
Assignment-1,forge.game.ability.effects,CountersPutOrRemoveEffect,resolve,38,10,1
Assignment-1,forge.game.ability.effects,CountersPutOrRemoveEffect,addOrRemoveCounter,48,8,6
Assignment-1,forge.game.ability.effects,ChooseTypeEffect,getStackDescription,11,2,1
Assignment-1,forge.game.ability.effects,ChooseTypeEffect,resolve,118,38,1
Assignment-1,forge.game.ability.effects,CountersMultiplyEffect,getStackDescription,16,2,1
Assignment-1,forge.game.ability.effects,CountersMultiplyEffect,resolve,26,6,1
Assignment-1,forge.game.ability.effects,CountersMultiplyEffect,getCounterType,12,2,1
Assignment-1,forge.game.ability.effects,FlipCoinEffect,getStackDescription,11,2,1
Assignment-1,forge.game.ability.effects,FlipCoinEffect,resolve,159,38,1
Assignment-1,forge.game.ability.effects,FlipCoinEffect,flipCoinNoCall,21,5,4
Assignment-1,forge.game.ability.effects,FlipCoinEffect,flipCoinCall,4,1,3
Assignment-1,forge.game.ability.effects,FlipCoinEffect,flipCoinCall,3,1,4
Assignment-1,forge.game.ability.effects,FlipCoinEffect,flipCoinCall,26,5,5
Assignment-1,forge.game.ability.effects,FlipCoinEffect,getFlipMultiplier,4,1,1
Assignment-1,forge.game.ability.effects,ShuffleEffect,resolve,10,4,1
Assignment-1,forge.game.ability.effects,ShuffleEffect,getStackDescription,25,5,1
Assignment-1,forge.game.ability.effects,InvestigateEffect,getStackDescription,10,2,1
Assignment-1,forge.game.ability.effects,InvestigateEffect,resolve,28,7,1
Assignment-1,forge.game.ability.effects,AlterAttributeEffect,resolve,74,20,1
Assignment-1,forge.game.ability.effects,AmassEffect,getStackDescription,10,1,1
Assignment-1,forge.game.ability.effects,AmassEffect,resolve,47,6,1
Assignment-1,forge.game.ability.effects,EndCombatPhaseEffect,resolve,15,2,1
Assignment-1,forge.game.ability.effects,EndCombatPhaseEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,BidLifeEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,BidLifeEffect,resolve,51,9,1
Assignment-1,forge.game.ability.effects,BondEffect,resolve,25,6,1
Assignment-1,forge.game.ability.effects,BondEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,RemoveFromMatchEffect,resolve,23,4,1
Assignment-1,forge.game.ability.effects,CountersPutAllEffect,getStackDescription,22,3,1
Assignment-1,forge.game.ability.effects,CountersPutAllEffect,resolve,67,16,1
Assignment-1,forge.game.ability.effects,ControlExchangeEffect,getStackDescription,25,7,1
Assignment-1,forge.game.ability.effects,ControlExchangeEffect,resolve,41,10,1
Assignment-1,forge.game.ability.effects,PeekAndRevealEffect,getStackDescription,16,1,1
Assignment-1,forge.game.ability.effects,PeekAndRevealEffect,resolve,49,12,1
Assignment-1,forge.game.ability.effects,ChooseCardNameEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,ChooseCardNameEffect,resolve,94,23,1
Assignment-1,forge.game.ability.effects,AttachEffect,resolve,114,25,1
Assignment-1,forge.game.ability.effects,AttachEffect,getStackDescription,7,1,1
Assignment-1,forge.game.ability.effects,ReplaceDamageEffect,resolve,35,7,1
Assignment-1,forge.game.ability.effects,SetInMotionEffect,resolve,17,4,1
Assignment-1,forge.game.ability.effects,BranchEffect,resolve,19,3,1
Assignment-1,forge.game.ability.effects,DigEffect,getStackDescription,72,13,1
Assignment-1,forge.game.ability.effects,DigEffect,resolve,344,87,1
Assignment-1,forge.game.ability.effects,EndureEffect,getStackDescription,12,1,1
Assignment-1,forge.game.ability.effects,EndureEffect,resolve,38,5,1
Assignment-1,forge.game.ability.effects,BecomesBlockedEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,BecomesBlockedEffect,resolve,25,5,1
Assignment-1,forge.game.ability.effects,CountersMoveEffect,getStackDescription,50,9,1
Assignment-1,forge.game.ability.effects,CountersMoveEffect,resolve,194,45,1
Assignment-1,forge.game.ability.effects,CountersMoveEffect,removeCounter,39,8,6
Assignment-1,forge.game.ability.effects,ChooseSourceEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,ChooseSourceEffect,resolve,96,23,1
Assignment-1,forge.game.ability.effects,CountersRemoveAllEffect,getStackDescription,22,4,1
Assignment-1,forge.game.ability.effects,CountersRemoveAllEffect,resolve,32,8,1
Assignment-1,forge.game.ability.effects,ClaimThePrizeEffect,resolve,11,2,1
Assignment-1,forge.game.ability.effects,ClaimThePrizeEffect,getStackDescription,5,1,1
Assignment-1,forge.game.ability.effects,ManaEffect,resolve,194,46,1
Assignment-1,forge.game.ability.effects,ManaEffect,getStackDescription,28,5,1
Assignment-1,forge.game.ability.effects,UnlockDoorEffect,resolve,71,15,1
Assignment-1,forge.game.ability.effects,TapAllEffect,getStackDescription,8,2,1
Assignment-1,forge.game.ability.effects,TapAllEffect,resolve,33,8,1
Assignment-1,forge.game.ability.effects,ReplaceManaEffect,resolve,55,13,1
Assignment-1,forge.game.ability.effects,ControlGainEffect,getStackDescription,60,15,1
Assignment-1,forge.game.ability.effects,ControlGainEffect,doLoseControl,11,3,3
Assignment-1,forge.game.ability.effects,ControlGainEffect,resolve,121,28,1
Assignment-1,forge.game.ability.effects,ControlGainEffect,run,3,1,0
Assignment-1,forge.game.ability.effects,ControlGainEffect,getLoseControlCommand,11,1,3
Assignment-1,forge.game.ability.effects,ControlGainEffect,run,4,1,0
Assignment-1,forge.game.ability.effects,ControlGainEffect,getDefinedCards,7,2,1
Assignment-1,forge.game.ability.effects,DraftEffect,getStackDescription,17,4,1
Assignment-1,forge.game.ability.effects,DraftEffect,resolve,48,10,1
Assignment-1,forge.game.ability.effects,TimeTravelEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,TimeTravelEffect,resolve,29,4,1
Assignment-1,forge.game.ability.effects,FlipOntoBattlefieldEffect,resolve,52,7,1
Assignment-1,forge.game.ability.effects,FlipOntoBattlefieldEffect,getStackDescription,8,1,1
Assignment-1,forge.game.ability.effects,FlipOntoBattlefieldEffect,getNeighboringCard,36,9,2
Assignment-1,forge.game.ability.effects,CountersNoteEffect,resolve,2,1,1
Assignment-1,forge.game.ability.effects,CountersNoteEffect,noteCounters,7,2,2
Assignment-1,forge.game.ability.effects,CountersNoteEffect,loadCounters,12,3,5
Assignment-1,forge.game.ability.effects,LosePerpetualEffect,resolve,17,5,1
Assignment-1,forge.game.ability.effects,AnimateAllEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,AnimateAllEffect,resolve,99,23,1
Assignment-1,forge.game.ability.effects,SkipTurnEffect,getStackDescription,9,2,1
Assignment-1,forge.game.ability.effects,SkipTurnEffect,resolve,21,2,1
Assignment-1,forge.game.ability.effects,PlaneswalkEffect,resolve,28,7,1
Assignment-1,forge.game.ability.effects,MultiplePilesEffect,getStackDescription,9,1,1
Assignment-1,forge.game.ability.effects,MultiplePilesEffect,resolve,48,9,1
Assignment-1,forge.game.ability.effects,ConniveEffect,getStackDescription,11,2,1
Assignment-1,forge.game.ability.effects,ConniveEffect,resolve,48,9,1
Assignment-1,forge.game.ability.effects,DrainManaEffect,getStackDescription,6,1,1
Assignment-1,forge.game.ability.effects,DrainManaEffect,resolve,28,8,1
Assignment-1,forge.game.ability.effects,TwoPilesEffect,getStackDescription,8,1,1
Assignment-1,forge.game.ability.effects,TwoPilesEffect,resolve,139,27,1
Assignment-1,forge.game.ability.effects,SeekEffect,getStackDescription,3,1,1
Assignment-1,forge.game.ability.effects,SeekEffect,resolve,70,17,1
Assignment-1,forge.game.ability.effects,OwnershipGainEffect,resolve,8,2,1
Assignment-1,forge.game.ability.effects,DetachedCardEffect,DetachedCardEffect,9,1,2
Assignment-1,forge.game.ability.effects,DetachedCardEffect,DetachedCardEffect,8,1,2
