Project Name,Package Name,Type Name,Method Name,Code Smell
Assignment-1,forge.ai,ComputerUtilCost,checkCreatureSacrificeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Magic Number
Assignment-1,forge.ai,ComputerUtilCost,checkSacrificeCost,Magic Number
Assignment-1,forge.ai,ComputerUtilCost,checkTapTypeCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkTapTypeCost,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCost,checkTapTypeCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,canPayCost,Magic Number
Assignment-1,forge.ai,ComputerUtilCost,isFreeCastAllowedByPermanent,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,getMaxXValue,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,getMaxXValue,Long Statement
Assignment-1,forge.ai,AiBlockController,getPossibleBlockers,Long Statement
Assignment-1,forge.ai,AiBlockController,sortPotentialAttackers,Complex Conditional
Assignment-1,forge.ai,AiBlockController,sortPotentialAttackers,Complex Method
Assignment-1,forge.ai,AiBlockController,sortPotentialAttackers,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Complex Method
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Method
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGoodBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,rampagesOrNeedsManyToBlock,Long Statement
Assignment-1,forge.ai,AiBlockController,changesPTWhenBlocked,Complex Conditional
Assignment-1,forge.ai,AiBlockController,changesPTWhenBlocked,Complex Conditional
Assignment-1,forge.ai,AiBlockController,changesPTWhenBlocked,Long Statement
Assignment-1,forge.ai,AiBlockController,changesPTWhenBlocked,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Complex Method
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Method
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangNonLethalBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeGangNonLethalBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeGangNonLethalBlocks,Magic Number
Assignment-1,forge.ai,AiBlockController,makeChumpBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeChumpBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeChumpBlocks,Complex Method
Assignment-1,forge.ai,AiBlockController,makeChumpBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeChumpBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,makeMultiChumpBlocks,Complex Method
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Complex Conditional
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Complex Conditional
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Complex Method
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersAgainstTrample,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Complex Conditional
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Complex Conditional
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Complex Method
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Long Statement
Assignment-1,forge.ai,AiBlockController,reinforceBlockersToKill,Long Statement
Assignment-1,forge.ai,AiBlockController,makeChumpBlocksToSavePW,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeChumpBlocksToSavePW,Complex Method
Assignment-1,forge.ai,AiBlockController,makeRequiredBlocks,Complex Conditional
Assignment-1,forge.ai,AiBlockController,makeRequiredBlocks,Complex Method
Assignment-1,forge.ai,AiBlockController,makeRequiredBlocks,Long Statement
Assignment-1,forge.ai,AiBlockController,assignBlockers,Complex Conditional
Assignment-1,forge.ai,AiBlockController,assignBlockers,Complex Method
Assignment-1,forge.ai,AiBlockController,assignBlockers,Long Statement
Assignment-1,forge.ai,AiBlockController,assignBlockers,Magic Number
Assignment-1,forge.ai,AiBlockController,assignBlockers,Magic Number
Assignment-1,forge.ai,AiBlockController,orderBlocker,Complex Conditional
Assignment-1,forge.ai,AiBlockController,orderBlocker,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Complex Conditional
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Complex Method
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Long Statement
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Magic Number
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Magic Number
Assignment-1,forge.ai,AiBlockController,wouldLikeToRandomlyTrade,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,setupAutoProfile,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Long Method
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,sideboard,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,assignCombatDamage,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,announceRequirements,Missing default
Assignment-1,forge.ai,PlayerControllerAi,choosePermanentsToSacrifice,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,choosePermanentsToDestroy,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsForEffect,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseSingleEntityForEffect,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseSingleEntityForEffect,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,chooseEntitiesForEffect,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseSpellAbilitiesForEffect,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,confirmAction,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,confirmBidAction,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,reveal,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,reveal,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,arrangeForSurveil,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,orderMoveToZoneList,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,orderMoveToZoneList,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,orderMoveToZoneList,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,orderMoveToZoneList,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,orderMoveToZoneList,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsToDiscardFrom,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsToDiscardFrom,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsToDiscardUnlessType,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,vote,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseSprocket,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseSprocket,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,londonMulliganReturnCards,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,londonMulliganReturnCards,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,londonMulliganReturnCards,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseNumber,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseBinary,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,chooseBinary,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseBinary,Missing default
Assignment-1,forge.ai,PlayerControllerAi,chooseBinary,Missing default
Assignment-1,forge.ai,PlayerControllerAi,chooseModeForAbility,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseColor,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseColors,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseKeywordForPump,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,chooseKeywordForPump,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,chooseKeywordForPump,Magic Number
Assignment-1,forge.ai,PlayerControllerAi,chooseProtectionType,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,chooseProtectionType,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,payManaCost,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,orderAndPlaySimultaneousSa,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsForConvokeOrImprovise,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsForConvokeOrImprovise,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsForConvokeOrImprovise,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,chooseCardName,Complex Method
Assignment-1,forge.ai,PlayerControllerAi,chooseSingleCardForZoneChange,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseCardsForZoneChange,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseDungeon,Complex Conditional
Assignment-1,forge.ai,PlayerControllerAi,chooseDungeon,Long Statement
Assignment-1,forge.ai,PlayerControllerAi,chooseNumberForKeywordCost,Long Parameter List
Assignment-1,forge.ai,PlayerControllerAi,chooseNumberForKeywordCost,Long Statement
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Complex Conditional
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Complex Method
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Long Method
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Long Statement
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Long Statement
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Long Statement
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Long Statement
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
Assignment-1,forge.ai,CreatureEvaluator,evaluateCreature,Magic Number
