Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Assignment-1,forge.gamemodes.match.input,InputLockUI,5,0,15,13,62,17,0,1,0.4666666666666667,0,9
Assignment-1,forge.gamemodes.match.input,InputUpdater,1,0,2,2,12,3,0,0,0.0,0,1
Assignment-1,forge.gamemodes.match.input,InputSelectCardsForConvokeOrImprovise,8,0,9,4,90,18,0,4,0.3333333333333333,0,12
Assignment-1,forge.gamemodes.match.input,InputPassPriority,2,0,10,5,128,27,0,3,0.4,0,10
Assignment-1,forge.gamemodes.match.input,InputProxy,2,0,12,11,118,28,0,0,0.0,1,9
Assignment-1,forge.gamemodes.match.input,InputBase,3,0,21,9,134,36,1,1,0.09523809523809523,0,13
Assignment-1,forge.gamemodes.match.input,InputSelectTargets,13,0,15,5,338,86,0,3,0.13333333333333333,1,15
Assignment-1,forge.gamemodes.match.input,InputQueue,2,0,10,9,63,16,0,0,0.0,1,5
Assignment-1,forge.gamemodes.match.input,InputPlaybackControl,6,0,8,4,72,14,0,3,0.25,1,4
Assignment-1,forge.gamemodes.match.input,InputAttack,7,0,17,3,244,63,0,3,0.0,0,14
Assignment-1,forge.gamemodes.match.input,InputPayMana,14,0,26,9,348,93,1,3,0.07692307692307693,1,20
Assignment-1,forge.gamemodes.match.input,InputSynchronized,0,0,3,0,5,3,1,1,-1.0,1,0
Assignment-1,forge.gamemodes.match.input,InputChooseStartingHand,3,0,6,3,41,9,0,3,0.5,0,5
Assignment-1,forge.gamemodes.match.input,Input,0,0,8,0,10,8,3,0,-1.0,7,4
Assignment-1,forge.gamemodes.match.input,InputConfirm,10,0,22,18,184,33,0,3,0.3181818181818182,2,9
Assignment-1,forge.gamemodes.match.input,InputSelectEntitiesFromList,4,0,12,5,112,28,1,4,0.25,0,17
Assignment-1,forge.gamemodes.match.input,InputLondonMulligan,5,0,11,4,90,18,0,3,0.2727272727272727,0,7
Assignment-1,forge.gamemodes.match,HostedMatch,15,2,29,26,383,79,0,0,0.1724137931034483,11,27
Assignment-1,forge.gamemodes.match,MatchUiEventVisitor,0,0,7,7,93,17,0,0,-1.0,1,6
Assignment-1,forge.gamemodes.match,AbstractGuiGame,19,0,88,85,617,172,0,0,0.2840909090909091,0,16
Assignment-1,forge.gamemodes.match,LocalLobby,1,0,7,5,35,8,0,1,0.8571428571428571,0,3
Assignment-1,forge.gamemodes.match,GameLobby,11,0,36,26,452,112,1,0,0.2777777777777778,4,16
Assignment-1,forge.gamemodes.match,GameLobbyData,3,0,1,1,7,1,0,0,0.0,2,0
Assignment-1,forge.gamemodes.match,LobbySlot,15,0,30,29,175,45,0,0,0.0,11,2
Assignment-1,forge.gamemodes.planarconquest,ConquestCommander,5,0,16,15,97,25,0,0,0.3125,8,8
Assignment-1,forge.gamemodes.planarconquest,ConquestController,4,0,9,8,152,31,0,0,0.2222222222222222,1,27
Assignment-1,forge.gamemodes.planarconquest,ConquestPlane,12,0,22,18,218,49,0,0,0.13636363636363635,17,12
Assignment-1,forge.gamemodes.planarconquest,Reader,0,0,2,1,48,8,0,0,-1.0,0,0
Assignment-1,forge.gamemodes.planarconquest,ConquestBattle,5,0,16,14,60,19,2,0,0.625,4,9
Assignment-1,forge.gamemodes.planarconquest,ConquestAwardPool,4,4,1,1,28,7,0,0,0.0,5,0
Assignment-1,forge.gamemodes.planarconquest,ConquestData,28,0,54,48,558,126,0,0,0.07407407407407407,18,23
Assignment-1,forge.gamemodes.planarconquest,PathFinder,10,0,7,3,119,25,0,0,0.0,1,4
Assignment-1,forge.gamemodes.planarconquest,Node,7,0,2,2,34,6,0,0,0.0,3,4
Assignment-1,forge.gamemodes.planarconquest,ConquestDeckMap,0,0,3,3,11,3,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.planarconquest,ConquestPreferences,1,0,8,4,61,16,0,0,0.875,11,3
Assignment-1,forge.gamemodes.planarconquest,ConquestRegion,8,0,14,11,159,39,0,0,0.0,7,11
Assignment-1,forge.gamemodes.planarconquest,Reader,1,0,2,1,58,11,0,0,0.0,0,4
Assignment-1,forge.gamemodes.planarconquest,ConquestUtil,13,4,28,20,343,79,0,0,0.4642857142857143,18,16
Assignment-1,forge.gamemodes.planarconquest,ColorFilter,1,0,2,1,9,2,0,0,0.0,0,2
Assignment-1,forge.gamemodes.planarconquest,TypeFilter,2,0,3,1,28,8,0,0,0.0,0,2
Assignment-1,forge.gamemodes.planarconquest,RarityFilter,1,0,3,1,39,7,0,0,0.0,0,1
Assignment-1,forge.gamemodes.planarconquest,CMCFilter,2,0,2,1,14,3,0,0,0.0,0,1
Assignment-1,forge.gamemodes.planarconquest,ConquestEvent,13,0,33,29,252,64,0,0,0.2727272727272727,4,14
Assignment-1,forge.gamemodes.planarconquest,Reader,1,0,2,1,66,13,0,0,0.0,0,2
Assignment-1,forge.gamemodes.planarconquest,ConquestEventBattle,0,0,8,6,33,10,0,1,-1.0,0,4
Assignment-1,forge.gamemodes.planarconquest,ConquestEventRecord,1,0,12,11,64,19,0,0,0.16666666666666666,3,3
Assignment-1,forge.gamemodes.planarconquest,ConquestLocation,5,0,14,14,91,23,0,0,0.0,13,5
Assignment-1,forge.gamemodes.planarconquest,ConquestChaosBattle,3,0,11,10,106,23,0,1,0.5454545454545454,1,14
Assignment-1,forge.gamemodes.planarconquest,ConquestPlaneData,2,0,17,15,91,26,0,0,0.0,5,8
Assignment-1,forge.gamemodes.planarconquest,ConquestReward,2,0,4,4,17,4,0,0,0.0,2,1
Assignment-1,forge.gamemodes.planarconquest,ConquestRecord,2,0,7,7,25,7,0,0,0.2857142857142857,6,2
Assignment-1,forge.gamemodes.planarconquest,IVConquestStats,0,0,8,0,10,8,0,0,-1.0,1,0
Assignment-1,forge.gamemodes.tournament,TournamentUtil,0,0,2,2,84,20,0,0,-1.0,1,7
Assignment-1,forge.gamemodes.tournament,TournamentWinLoseController,3,0,5,3,87,12,0,0,0.0,0,10
Assignment-1,forge.gamemodes.tournament,TournamentData,8,0,22,22,105,27,0,0,0.22727272727272727,4,6
Assignment-1,forge.gamemodes.tournament,TournamentIO,5,5,13,9,143,21,0,0,0.46153846153846156,4,7
Assignment-1,forge.gamemodes.tournament,DeckSectionToXml,0,0,5,3,51,12,0,0,-1.0,2,4
Assignment-1,forge.gamemodes.tournament.system,TournamentRoundRobin,0,0,7,7,84,18,0,1,-1.0,0,3
Assignment-1,forge.gamemodes.tournament.system,TournamentPlayer,8,0,25,25,82,25,0,0,0.2,4,2
Assignment-1,forge.gamemodes.tournament.system,TournamentBracket,0,0,10,10,94,23,0,1,-1.0,4,2
Assignment-1,forge.gamemodes.tournament.system,TournamentPairing,5,0,13,13,69,20,0,0,0.23076923076923078,8,2
Assignment-1,forge.gamemodes.tournament.system,TournamentSwiss,0,0,7,5,167,40,0,1,-1.0,1,2
Assignment-1,forge.gamemodes.tournament.system,AbstractTournament,9,0,28,28,174,43,3,0,0.10714285714285714,2,7
Assignment-1,forge.gamemodes.quest,QuestUtil,3,0,26,23,513,95,0,0,0.15384615384615385,27,31
Assignment-1,forge.gamemodes.quest,BoosterUtils,11,0,11,6,392,84,0,0,0.36363636363636365,6,5
Assignment-1,forge.gamemodes.quest,QuestEventDuelManager,6,0,9,5,171,33,0,1,0.0,1,7
Assignment-1,forge.gamemodes.quest,IVQuestStats,0,0,18,0,23,18,0,0,-1.0,1,0
Assignment-1,forge.gamemodes.quest,QuestController,14,2,44,43,461,91,0,0,0.11363636363636363,38,24
Assignment-1,forge.gamemodes.quest,QuestUtilCards,7,0,45,32,578,111,0,0,0.13333333333333333,4,11
Assignment-1,forge.gamemodes.quest,QuestSpellShop,8,5,9,8,313,76,0,0,0.2222222222222222,8,14
Assignment-1,forge.gamemodes.quest,QuestWinLoseController,6,0,16,3,568,114,0,0,0.0,3,20
Assignment-1,forge.gamemodes.quest,QuestEventCommanderDuelManager,2,0,8,5,138,19,0,1,0.0,0,8
Assignment-1,forge.gamemodes.quest,IQuestEvent,0,0,4,0,6,4,2,0,-1.0,1,0
Assignment-1,forge.gamemodes.quest,QuestDeckMap,0,0,3,3,17,3,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.quest,QuestRewardCardChooser,3,0,6,6,90,13,0,2,0.0,0,2
Assignment-1,forge.gamemodes.quest,QuestEventCommanderDuel,1,0,2,2,15,2,0,3,0.0,1,1
Assignment-1,forge.gamemodes.quest,QuestEvent,12,0,27,27,111,29,2,1,0.48148148148148145,6,3
Assignment-1,forge.gamemodes.quest,IQuestRewardCard,0,0,1,0,10,1,2,0,-1.0,0,0
Assignment-1,forge.gamemodes.quest,QuestRewardCardDuplicate,1,0,6,6,48,8,0,1,0.6666666666666666,0,2
Assignment-1,forge.gamemodes.quest,MainWorldEventDuelManager,7,0,11,5,214,43,0,1,0.0,0,7
Assignment-1,forge.gamemodes.quest,QuestEventDuelManagerInterface,0,0,4,0,6,4,4,0,-1.0,1,0
Assignment-1,forge.gamemodes.quest,QuestDraftUtils,7,3,17,9,340,79,0,0,0.29411764705882354,6,20
Assignment-1,forge.gamemodes.quest,DraftMatchup,2,0,2,0,11,2,0,0,0.0,1,1
Assignment-1,forge.gamemodes.quest,QuestEventDraft,23,9,72,54,816,200,0,1,0.1527777777777778,14,24
Assignment-1,forge.gamemodes.quest,QuestDraftPrizes,4,4,5,5,21,5,0,0,1.0,1,2
Assignment-1,forge.gamemodes.quest,QuestDraftFormat,2,0,6,5,50,14,0,0,0.0,4,4
Assignment-1,forge.gamemodes.quest,QuestEventLDADuelManager,7,0,9,5,175,35,0,1,0.2222222222222222,0,9
Assignment-1,forge.gamemodes.quest,QuestTournamentController,4,0,14,9,355,72,0,0,0.0,2,22
Assignment-1,forge.gamemodes.quest,QuestDeckGroupMap,0,0,3,3,17,3,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.quest,QuestRewardCardFiltered,2,0,5,5,41,5,0,2,0.4,0,1
Assignment-1,forge.gamemodes.quest,SellRules,4,0,4,4,48,6,0,0,0.0,0,2
Assignment-1,forge.gamemodes.quest,QuestEventLDADuel,2,0,1,1,16,1,0,3,0.0,1,3
Assignment-1,forge.gamemodes.quest,QuestUtilUnlockSets,3,0,3,2,133,24,0,0,0.6666666666666666,2,11
Assignment-1,forge.gamemodes.quest,QuestChallengeGenerator,5,0,20,19,170,32,0,0,0.45,1,6
Assignment-1,forge.gamemodes.quest,QuestEventChallengeList,1,0,16,16,58,19,0,0,0.5,0,1
Assignment-1,forge.gamemodes.quest,QuestRewardCard,0,0,3,1,106,33,2,1,-1.0,0,3
Assignment-1,forge.gamemodes.quest,QuestEventDuel,0,0,1,1,11,1,2,2,-1.0,7,0
Assignment-1,forge.gamemodes.quest,QuestWorld,10,6,15,14,195,40,0,0,0.2,9,8
Assignment-1,forge.gamemodes.quest,Reader,0,0,2,1,81,17,0,0,-1.0,0,5
Assignment-1,forge.gamemodes.quest,QuestEventChallenge,13,0,28,28,233,28,0,2,0.5,4,1
Assignment-1,forge.gamemodes.quest,StartingPoolPreferences,6,0,7,7,64,7,0,0,0.0,3,0
Assignment-1,forge.gamemodes.quest,IQuestTournamentView,0,0,14,0,16,14,0,0,-1.0,1,2
Assignment-1,forge.gamemodes.quest.io,ReadPriceList,2,0,4,2,78,11,0,0,0.0,3,5
Assignment-1,forge.gamemodes.quest.io,QuestChallengeReader,0,0,3,1,51,6,0,0,-1.0,0,7
Assignment-1,forge.gamemodes.quest.io,QuestDuelReader,0,0,3,1,24,4,0,0,-1.0,0,6
Assignment-1,forge.gamemodes.quest.io,QuestDataIO,0,0,35,17,685,136,0,0,-1.0,4,12
Assignment-1,forge.gamemodes.quest.io,GameFormatQuestToXml,0,0,3,3,54,9,0,0,-1.0,0,0
Assignment-1,forge.gamemodes.quest.io,QuestModeToXml,0,0,3,3,14,3,0,0,-1.0,0,0
Assignment-1,forge.gamemodes.quest.io,DraftTournamentToXml,0,0,3,3,142,25,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.quest.io,DeckToXml,0,0,3,3,48,11,0,1,-1.0,0,3
Assignment-1,forge.gamemodes.quest.io,ItemPoolToXml,0,0,15,3,152,36,1,0,-1.0,0,4
Assignment-1,forge.gamemodes.quest.io,MainWorldDuelReader,2,0,6,3,91,14,0,0,0.5,0,9
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemElixir,0,0,2,1,31,5,0,2,-1.0,0,1
Assignment-1,forge.gamemodes.quest.bazaar,QuestStallDefinition,5,0,6,5,63,6,0,0,0.0,4,0
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemEstates,0,0,3,2,26,3,0,2,-1.0,0,1
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemCharmOfVim,0,0,2,1,11,2,0,2,-1.0,0,2
Assignment-1,forge.gamemodes.quest.bazaar,QuestPetStats,7,0,7,6,37,8,0,0,0.8571428571428571,0,5
Assignment-1,forge.gamemodes.quest.bazaar,QuestPetController,6,0,20,18,179,20,0,1,0.15,2,6
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemBasic,6,0,15,12,118,15,7,1,0.4,1,4
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemCharmOfVigor,0,0,2,1,19,2,0,2,-1.0,0,2
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemPoundFlesh,0,0,4,3,43,7,0,2,-1.0,0,1
Assignment-1,forge.gamemodes.quest.bazaar,QuestBazaarManager,4,0,6,6,123,18,0,0,0.0,3,8
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemMembership,0,0,3,2,26,3,0,2,-1.0,0,1
Assignment-1,forge.gamemodes.quest.bazaar,IQuestBazaarItem,0,0,7,0,42,7,2,0,-1.0,6,2
Assignment-1,forge.gamemodes.quest.bazaar,QuestPetStorage,2,0,5,4,90,11,0,0,0.0,2,4
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemZeppelin,0,0,2,1,19,2,0,2,-1.0,0,2
Assignment-1,forge.gamemodes.quest.data,QuestEventDraftContainer,1,0,0,0,3,0,0,0,-1.0,3,0
Assignment-1,forge.gamemodes.quest.data,QuestAssets,8,0,19,19,201,24,0,0,0.47368421052631576,19,6
Assignment-1,forge.gamemodes.quest.data,QuestData,13,4,17,17,145,19,0,0,0.4117647058823529,6,8
Assignment-1,forge.gamemodes.quest.data,StarRating,3,3,2,2,45,12,0,0,0.0,2,1
Assignment-1,forge.gamemodes.quest.data,QuestPreferences,1,0,9,5,145,64,0,0,0.7777777777777778,17,4
Assignment-1,forge.gamemodes.quest.data,QuestItemCondition,1,0,3,3,25,3,0,0,0.0,2,1
Assignment-1,forge.gamemodes.quest.data,GameFormatQuest,3,0,12,12,100,19,0,0,0.25,6,3
Assignment-1,forge.gamemodes.quest.data,QuestAchievements,17,0,28,27,262,54,0,0,0.17857142857142858,5,4
Assignment-1,forge.gamemodes.quest.setrotation,QueueRandomRotation,3,0,2,2,29,4,0,1,0.0,0,1
Assignment-1,forge.gamemodes.quest.setrotation,ISetRotation,0,0,1,1,6,1,1,0,-1.0,3,0
Assignment-1,forge.gamemodes.gauntlet,GauntletData,9,0,24,24,116,29,0,0,0.20833333333333334,11,6
Assignment-1,forge.gamemodes.gauntlet,GauntletUtil,0,0,3,3,127,29,0,0,-1.0,3,8
Assignment-1,forge.gamemodes.gauntlet,GauntletWinLoseController,4,0,6,4,93,14,0,0,0.0,2,10
Assignment-1,forge.gamemodes.gauntlet,GauntletIO,6,6,13,9,159,21,0,0,0.46153846153846156,8,9
Assignment-1,forge.gamemodes.gauntlet,DeckSectionToXml,0,0,5,3,51,12,0,0,-1.0,2,4
Assignment-1,forge.gamemodes.limited,CardRankingComparator,0,0,1,1,8,1,0,0,-1.0,0,0
Assignment-1,forge.gamemodes.limited,LimitedWinLoseController,6,0,10,5,82,15,0,0,0.0,2,6
Assignment-1,forge.gamemodes.limited,LimitedDeckEvaluator,0,0,2,2,41,9,0,0,-1.0,4,4
Assignment-1,forge.gamemodes.limited,LimitedDeckComparer,0,0,1,1,8,3,0,0,-1.0,0,2
Assignment-1,forge.gamemodes.limited,DeckColors,3,1,6,4,45,12,1,0,0.3333333333333333,4,3
Assignment-1,forge.gamemodes.limited,WinstonDraftAI,3,0,6,6,49,11,0,1,0.6666666666666666,1,3
Assignment-1,forge.gamemodes.limited,CardThemedConquestDeckBuilder,0,0,6,1,48,9,0,1,-1.0,0,7
Assignment-1,forge.gamemodes.limited,IDraftLog,0,0,1,1,3,1,0,0,-1.0,3,0
Assignment-1,forge.gamemodes.limited,BoosterDraftAI,4,0,5,5,58,11,1,0,0.4,0,7
Assignment-1,forge.gamemodes.limited,CardThemedDeckBuilder,20,0,40,11,767,171,3,0,0.175,2,20
Assignment-1,forge.gamemodes.limited,MatchColorIdentity,1,0,2,2,9,2,0,0,0.0,0,2
Assignment-1,forge.gamemodes.limited,BoosterDeckBuilder,0,0,1,1,13,1,0,1,-1.0,0,1
Assignment-1,forge.gamemodes.limited,SealedCardPoolGenerator,3,1,7,4,403,81,0,0,0.0,3,22
Assignment-1,forge.gamemodes.limited,ThemedChaosDraft,6,0,13,11,150,27,0,0,0.23076923076923078,2,5
Assignment-1,forge.gamemodes.limited,Reader,0,0,2,1,12,2,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.limited,LimitedDeckBuilder,13,0,26,8,571,115,2,0,0.2692307692307692,1,17
Assignment-1,forge.gamemodes.limited,LimitedPlayer,35,0,46,36,664,158,1,0,0.043478260869565216,7,11
Assignment-1,forge.gamemodes.limited,SealedDeckBuilder,0,0,2,1,64,9,0,1,-1.0,0,7
Assignment-1,forge.gamemodes.limited,CustomLimited,7,0,15,14,116,18,0,0,0.3333333333333333,4,10
Assignment-1,forge.gamemodes.limited,BoosterDraft,15,1,32,22,485,115,1,1,0.09375,14,22
Assignment-1,forge.gamemodes.limited,ReadDraftRankings,3,0,6,3,90,16,0,0,0.0,2,3
Assignment-1,forge.gamemodes.limited,DraftRankCache,3,0,3,2,25,5,0,0,0.6666666666666666,2,1
Assignment-1,forge.gamemodes.limited,CardThemedCommanderDeckBuilder,0,0,6,1,48,9,0,1,-1.0,0,5
Assignment-1,forge.gamemodes.limited,WinstonDraft,5,0,21,18,134,36,0,2,0.14285714285714285,2,5
Assignment-1,forge.gamemodes.limited,GauntletMini,9,0,13,12,148,20,0,0,0.0,2,7
Assignment-1,forge.gamemodes.limited,ArchetypeDeckBuilder,2,0,3,1,39,9,0,1,0.0,1,5
Assignment-1,forge.gamemodes.limited,CardRanker,4,0,9,5,148,32,0,0,0.0,13,7
Assignment-1,forge.gamemodes.limited,DraftPack,4,0,8,7,31,8,0,0,0.375,3,2
Assignment-1,forge.gamemodes.limited,LimitedPlayerAI,1,0,20,9,194,51,0,1,0.7,0,13
Assignment-1,forge.gamemodes.limited,FullDeckColors,0,0,2,2,27,6,0,1,-1.0,1,3
Assignment-1,forge.gamemodes.limited,IBoosterDraft,2,0,15,0,24,15,1,0,-1.0,7,4
Assignment-1,forge.gui.card,CardReaderExperiments,0,0,2,1,143,28,0,0,-1.0,2,5
Assignment-1,forge.gui.card,CardDetailUtil,3,3,16,13,486,117,0,0,0.625,11,18
Assignment-1,forge.gui.card,CardScriptInfo,3,0,6,6,52,11,0,0,0.3333333333333333,1,3
Assignment-1,forge.gui.card,CardScriptParser,13,0,35,2,437,122,0,0,0.14285714285714285,1,3
Assignment-1,forge.gui.card,KeyValuePair,3,0,10,0,36,10,0,0,0.0,0,0
Assignment-1,forge.gui.card,CardPreferences,4,0,9,8,106,19,0,0,0.0,5,7
Assignment-1,forge.gui.util,SOptionPane,4,4,18,17,61,18,0,0,0.16666666666666666,36,3
Assignment-1,forge.gui.util,SGuiChoose,0,0,17,17,139,38,0,0,-1.0,28,3
Assignment-1,forge.gui.download,GuiDownloadSetPicturesLQ,0,0,3,1,43,11,0,1,-1.0,1,7
Assignment-1,forge.gui.download,GuiDownloadPrices,0,0,2,1,8,2,0,1,-1.0,0,1
Assignment-1,forge.gui.download,GuiDownloadSkins,0,0,2,1,10,2,0,1,-1.0,0,1
Assignment-1,forge.gui.download,GuiDownloadPicturesLQ,2,0,3,1,37,9,0,1,0.6666666666666666,0,6
Assignment-1,forge.gui.download,GuiDownloadAchievementImages,0,0,2,1,10,2,0,1,-1.0,0,1
Assignment-1,forge.gui.download,GuiDownloadPicturesHQ,3,0,4,1,348,257,0,1,0.5,0,4
Assignment-1,forge.gui.download,GuiDownloadService,16,1,18,6,308,51,8,0,0.3333333333333333,6,12
Assignment-1,forge.gui.download,GuiDownloadZipService,7,0,10,7,177,34,0,1,0.3,0,5
Assignment-1,forge.gui.download,GuiDownloadQuestImages,0,0,2,1,17,2,0,1,-1.0,0,1
Assignment-1,forge.gui.events,IUiEventVisitor,0,0,3,0,5,3,0,0,-1.0,4,3
Assignment-1,forge.gui.events,UiEventNextGameDecision,2,0,4,4,17,4,0,1,0.5,2,2
Assignment-1,forge.gui.events,UiEventAttackerDeclared,2,2,3,3,14,3,0,1,0.6666666666666666,2,3
Assignment-1,forge.gui.events,UiEvent,0,0,1,1,3,1,3,0,-1.0,1,1
Assignment-1,forge.gui.events,UiEventBlockerAssigned,2,2,2,2,11,2,0,1,1.0,2,2
Assignment-1,forge.gui.error,BugReporter,8,5,8,7,114,19,0,0,0.375,21,7
Assignment-1,forge.gui.control,FControlGamePlayback,10,4,21,19,131,28,0,0,0.09523809523809523,3,5
Assignment-1,forge.gui.control,WatchLocalGame,0,0,18,18,58,22,0,0,-1.0,0,9
Assignment-1,forge.gui.control,FControlGameEventHandler,22,0,49,43,407,90,0,0,0.04081632653061224,0,14
Assignment-1,forge.gui.interfaces,ICheckBox,0,0,2,0,4,2,0,1,-1.0,1,0
Assignment-1,forge.gui.interfaces,ILobbyView,0,0,1,0,3,1,0,0,-1.0,1,1
Assignment-1,forge.gui.interfaces,IButton,0,0,6,0,8,6,0,2,-1.0,5,1
Assignment-1,forge.gui.interfaces,IWinLoseView,0,0,7,0,9,7,0,0,-1.0,7,0
Assignment-1,forge.gui.interfaces,IMayViewCards,1,0,4,2,30,5,0,0,-1.0,2,2
Assignment-1,forge.gui.interfaces,IComboBox,0,0,6,0,8,6,0,1,-1.0,3,0
Assignment-1,forge.gui.interfaces,IGuiGame,0,0,108,0,131,108,0,0,-1.0,20,16
Assignment-1,forge.gui.interfaces,IComponent,0,0,6,0,8,6,3,0,-1.0,0,0
Assignment-1,forge.gui.interfaces,ITextComponent,0,0,2,0,4,2,2,1,-1.0,0,0
Assignment-1,forge.gui.interfaces,ITextField,0,0,1,0,3,1,0,2,-1.0,1,0
Assignment-1,forge.gui.interfaces,IProgressBar,0,0,8,0,10,8,0,0,-1.0,3,0
Assignment-1,forge.gui.interfaces,IGuiBase,0,0,43,0,45,43,0,0,-1.0,1,4
Assignment-1,forge.interfaces,IGameController,0,0,18,0,20,18,0,0,-1.0,7,4
Assignment-1,forge.interfaces,ILobbyListener,0,0,4,0,6,4,0,0,-1.0,3,0
Assignment-1,forge.interfaces,IDeviceAdapter,0,0,16,0,18,16,0,0,-1.0,1,0
Assignment-1,forge.interfaces,IPlayerChangeListener,0,0,1,0,3,1,0,0,-1.0,3,1
Assignment-1,forge.interfaces,IMacroSystem,0,0,5,0,7,5,0,0,-1.0,2,1
Assignment-1,forge.interfaces,IDevModeCheats,1,0,52,26,86,52,0,0,-1.0,4,1
Assignment-1,forge.interfaces,IUpdateable,0,0,2,0,4,2,0,0,-1.0,1,0
Assignment-1,forge.player,GamePlayerUtil,1,0,16,11,114,25,0,0,0.25,35,9
Assignment-1,forge.player,PlayerZoneUpdates,2,0,6,6,32,7,0,0,0.3333333333333333,10,3
Assignment-1,forge.player,TargetSelection,3,0,6,2,260,65,0,0,0.0,1,15
Assignment-1,forge.player,PlayerControllerHuman,22,0,189,176,2375,561,0,0,0.21164021164021163,37,51
Assignment-1,forge.player,FnTargetToString,1,0,1,1,6,1,0,0,0.0,0,0
Assignment-1,forge.player,DevModeCheats,7,0,31,28,501,103,0,0,0.6451612903225806,0,14
Assignment-1,forge.player,RecordActionsMacroSystem,5,0,14,13,122,34,0,0,0.2857142857142857,0,5
Assignment-1,forge.player,DummyTriggerEvent,0,0,3,3,11,3,0,0,-1.0,0,0
Assignment-1,forge.player,BasicMacroSystem,5,0,9,9,137,32,0,0,0.6666666666666666,0,5
Assignment-1,forge.player,DummyTriggerEvent,0,0,3,3,11,3,0,0,-1.0,0,0
Assignment-1,forge.player,HumanPlay,0,0,10,6,493,110,0,0,-1.0,5,26
Assignment-1,forge.player,PlayerZoneUpdate,3,0,5,3,35,9,0,0,0.0,2,2
Assignment-1,forge.player,LobbyPlayerHuman,0,0,5,5,21,5,0,0,-1.0,1,5
Assignment-1,forge.player,HumanPlaySpellAbility,3,0,5,2,211,50,0,0,0.0,2,18
Assignment-1,forge.player,HumanCostDecision,8,0,58,44,1113,250,0,0,0.20689655172413793,1,19
Assignment-1,forge.player,InputSelectCardToRemoveCounter,4,0,10,4,82,21,0,0,0.0,1,4
Assignment-1,forge.ai,SpecialCardAi,1,0,60,60,1345,316,0,0,1.0,12,26
Assignment-1,forge.ai,Arena,0,0,1,1,37,10,0,0,-1.0,0,4
Assignment-1,forge.ai,BlackLotus,0,0,1,1,16,2,0,0,-1.0,0,4
Assignment-1,forge.ai,BrainInAJar,0,0,1,1,45,11,0,0,-1.0,0,2
Assignment-1,forge.ai,ChainOfAcid,0,0,1,1,7,1,0,0,-1.0,0,2
Assignment-1,forge.ai,ChainOfSmog,0,0,1,1,17,4,0,0,-1.0,0,2
Assignment-1,forge.ai,CrawlingBarrens,0,0,1,1,14,2,0,0,-1.0,0,6
Assignment-1,forge.ai,CursedScroll,0,0,2,2,22,5,0,0,-1.0,0,2
Assignment-1,forge.ai,PithingNeedle,0,0,3,3,28,7,0,0,-1.0,2,4
Assignment-1,forge.ai,DeathgorgeScavenger,0,0,1,1,23,6,0,0,-1.0,0,3
Assignment-1,forge.ai,DesecrationDemon,1,0,2,2,16,4,0,0,1.0,0,3
Assignment-1,forge.ai,Donate,0,0,2,2,33,7,0,0,-1.0,0,4
Assignment-1,forge.ai,ElectrostaticPummeler,0,0,3,3,107,29,0,0,-1.0,2,10
Assignment-1,forge.ai,ExtraplanarLens,0,0,1,1,33,6,0,0,-1.0,0,4
Assignment-1,forge.ai,FellTheMighty,0,0,1,1,21,4,0,0,-1.0,0,3
Assignment-1,forge.ai,ForceOfWill,0,0,1,1,21,6,0,0,-1.0,0,3
Assignment-1,forge.ai,GideonBlackblade,0,0,1,1,10,2,0,0,-1.0,0,3
Assignment-1,forge.ai,GoblinPolkaBand,0,0,1,1,15,2,0,0,-1.0,0,3
Assignment-1,forge.ai,GrislySigil,0,0,1,1,20,5,0,0,-1.0,0,3
Assignment-1,forge.ai,GrothamaAllDevouring,0,0,1,1,11,2,0,0,-1.0,0,3
Assignment-1,forge.ai,GuiltyConscience,0,0,1,1,22,3,0,0,-1.0,0,3
Assignment-1,forge.ai,Intuition,0,0,1,1,105,30,0,0,-1.0,0,6
Assignment-1,forge.ai,LivingDeath,0,0,1,1,42,12,0,0,-1.0,0,3
Assignment-1,forge.ai,MazesEnd,0,0,2,2,18,5,0,0,-1.0,0,3
Assignment-1,forge.ai,MairsilThePretender,0,0,1,1,22,7,0,0,-1.0,0,1
Assignment-1,forge.ai,MimicVat,0,0,2,2,17,3,0,0,-1.0,0,4
Assignment-1,forge.ai,MomirVigAvatar,0,0,1,1,25,6,0,0,-1.0,0,4
Assignment-1,forge.ai,MultipleChoice,0,0,1,1,30,6,0,0,-1.0,0,4
Assignment-1,forge.ai,Necropotence,0,0,1,1,39,10,0,0,-1.0,0,4
